year,country,country_code,indicator,value,source,notes,z,z,z
2019,Albania,,World Bank: Consumer Prices Inflation,1.41109079,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2019,Bulgaria,,World Bank: Consumer Prices Inflation,3.103729448,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2019,Bosnia and Herzegovina,,World Bank: Consumer Prices Inflation,0.562782154,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2019,Euro area,,World Bank: Consumer Prices Inflation,1.441239669,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2019,Croatia,,World Bank: Consumer Prices Inflation,0.771820346,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2019,North Macedonia,,World Bank: Consumer Prices Inflation,0.766439573,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2019,Montenegro,,World Bank: Consumer Prices Inflation,0.361563705,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2019,Serbia,,World Bank: Consumer Prices Inflation,1.849229845,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2019,Slovenia,,World Bank: Consumer Prices Inflation,1.630522608,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2019,World,,World Bank: Consumer Prices Inflation,2.216775934,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2020,Albania,,World Bank: Consumer Prices Inflation,1.620886617,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2020,Bulgaria,,World Bank: Consumer Prices Inflation,1.672440969,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2020,Bosnia and Herzegovina,,World Bank: Consumer Prices Inflation,-1.051296008,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2020,Euro area,,World Bank: Consumer Prices Inflation,0.18693814,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2020,Croatia,,World Bank: Consumer Prices Inflation,0.154811375,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2020,North Macedonia,,World Bank: Consumer Prices Inflation,1.200073489,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2020,Montenegro,,World Bank: Consumer Prices Inflation,-0.2556557,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2020,Serbia,,World Bank: Consumer Prices Inflation,1.575532901,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2020,Slovenia,,World Bank: Consumer Prices Inflation,-0.054856816,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2020,World,,World Bank: Consumer Prices Inflation,1.905663587,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2021,Albania,,World Bank: Consumer Prices Inflation,2.041471631,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2021,Bulgaria,,World Bank: Consumer Prices Inflation,3.297744353,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2021,Bosnia and Herzegovina,,World Bank: Consumer Prices Inflation,1.981639006,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2021,Euro area,,World Bank: Consumer Prices Inflation,2.486504381,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2021,Croatia,,World Bank: Consumer Prices Inflation,2.554506996,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2021,North Macedonia,,World Bank: Consumer Prices Inflation,3.230749121,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2021,Montenegro,,World Bank: Consumer Prices Inflation,2.410801984,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2021,Serbia,,World Bank: Consumer Prices Inflation,4.085102853,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2021,Slovenia,,World Bank: Consumer Prices Inflation,1.917065061,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2021,World,,World Bank: Consumer Prices Inflation,3.475403203,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2022,Albania,,World Bank: Consumer Prices Inflation,6.725202715,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2022,Bulgaria,,World Bank: Consumer Prices Inflation,15.32525893,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2022,Bosnia and Herzegovina,,World Bank: Consumer Prices Inflation,14.02084408,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2022,Euro area,,World Bank: Consumer Prices Inflation,8.471176456,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2022,Croatia,,World Bank: Consumer Prices Inflation,10.78058068,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2022,North Macedonia,,World Bank: Consumer Prices Inflation,14.20471732,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2022,Montenegro,,World Bank: Consumer Prices Inflation,13.04030363,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2022,Serbia,,World Bank: Consumer Prices Inflation,11.98151173,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2022,Slovenia,,World Bank: Consumer Prices Inflation,8.833698867,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2022,World,,World Bank: Consumer Prices Inflation,7.930929254,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2023,Albania,,World Bank: Consumer Prices Inflation,4.759764219,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2023,Bulgaria,,World Bank: Consumer Prices Inflation,9.442841401,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2023,Bosnia and Herzegovina,,World Bank: Consumer Prices Inflation,6.105901128,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2023,Euro area,,World Bank: Consumer Prices Inflation,5.78431555,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2023,Croatia,,World Bank: Consumer Prices Inflation,7.941281776,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2023,North Macedonia,,World Bank: Consumer Prices Inflation,9.361872498,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2023,Montenegro,,World Bank: Consumer Prices Inflation,8.584769105,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2023,Serbia,,World Bank: Consumer Prices Inflation,12.37190436,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2023,Slovenia,,World Bank: Consumer Prices Inflation,7.446877174,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2023,World,,World Bank: Consumer Prices Inflation,5.635668806,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2024,Albania,,World happiness report - ladder score,5.304200172,https://worldhappiness.report/data/,,,,
2024,Bulgaria,,World happiness report - ladder score,5.46269989,https://worldhappiness.report/data/,,,,
2024,Bosnia and Herzegovina,,World happiness report - ladder score,5.876999855,https://worldhappiness.report/data/,,,,
2024,Croatia,,World happiness report - ladder score,5.942299843,https://worldhappiness.report/data/,,,,
2024,North Macedonia,,World happiness report - ladder score,5.369100094,https://worldhappiness.report/data/,,,,
2024,Montenegro,,World happiness report - ladder score,5.706999779,https://worldhappiness.report/data/,,,,
2024,Serbia,,World happiness report - ladder score,6.41079998,https://worldhappiness.report/data/,,,,
2024,Slovenia,,World happiness report - ladder score,6.743299961,https://worldhappiness.report/data/,,,,
2023,Albania,,World happiness report - ladder score,5.277299881,https://worldhappiness.report/data/,,,,
2023,Bulgaria,,World happiness report - ladder score,5.466100216,https://worldhappiness.report/data/,,,,
2023,Bosnia and Herzegovina,,World happiness report - ladder score,5.632500172,https://worldhappiness.report/data/,,,,
2023,Croatia,,World happiness report - ladder score,6.125,https://worldhappiness.report/data/,,,,
2023,North Macedonia,,World happiness report - ladder score,5.253600121,https://worldhappiness.report/data/,,,,
2023,Montenegro,,World happiness report - ladder score,5.722199917,https://worldhappiness.report/data/,,,,
2023,Serbia,,World happiness report - ladder score,6.143599987,https://worldhappiness.report/data/,,,,
2023,Slovenia,,World happiness report - ladder score,6.64989996,https://worldhappiness.report/data/,,,,
2022,Albania,,World happiness report - ladder score,5.198800087,https://worldhappiness.report/data/,,,,
2022,Bulgaria,,World happiness report - ladder score,5.370900154,https://worldhappiness.report/data/,,,,
2022,Bosnia and Herzegovina,,World happiness report - ladder score,5.768000126,https://worldhappiness.report/data/,,,,
2022,Croatia,,World happiness report - ladder score,6.125199795,https://worldhappiness.report/data/,,,,
2022,North Macedonia,,World happiness report - ladder score,5.198999882,https://worldhappiness.report/data/,,,,
2022,Montenegro,,World happiness report - ladder score,5.546800137,https://worldhappiness.report/data/,,,,
2022,Serbia,,World happiness report - ladder score,6.177999973,https://worldhappiness.report/data/,,,,
2022,Slovenia,,World happiness report - ladder score,6.630099773,https://worldhappiness.report/data/,,,,
2021,Albania,,World happiness report - ladder score,5.117400169,https://worldhappiness.report/data/,,,,
2021,Bulgaria,,World happiness report - ladder score,5.265500069,https://worldhappiness.report/data/,,,,
2021,Bosnia and Herzegovina,,World happiness report - ladder score,5.813099861,https://worldhappiness.report/data/,,,,
2021,Croatia,,World happiness report - ladder score,5.881700039,https://worldhappiness.report/data/,,,,
2021,North Macedonia,,World happiness report - ladder score,5.101200104,https://worldhappiness.report/data/,,,,
2021,Montenegro,,World happiness report - ladder score,5.580500126,https://worldhappiness.report/data/,,,,
2021,Serbia,,World happiness report - ladder score,6.077899933,https://worldhappiness.report/data/,,,,
2021,Slovenia,,World happiness report - ladder score,6.460700035,https://worldhappiness.report/data/,,,,
2020,Albania,,World happiness report - ladder score,4.882699966,https://worldhappiness.report/data/,,,,
2020,Bulgaria,,World happiness report - ladder score,5.101500034,https://worldhappiness.report/data/,,,,
2020,Bosnia and Herzegovina,,World happiness report - ladder score,5.674099922,https://worldhappiness.report/data/,,,,
2020,Croatia,,World happiness report - ladder score,5.504700184,https://worldhappiness.report/data/,,,,
2020,North Macedonia,,World happiness report - ladder score,5.159800053,https://worldhappiness.report/data/,,,,
2020,Montenegro,,World happiness report - ladder score,5.54610014,https://worldhappiness.report/data/,,,,
2020,Serbia,,World happiness report - ladder score,5.77820015,https://worldhappiness.report/data/,,,,
2020,Slovenia,,World happiness report - ladder score,6.363399982,https://worldhappiness.report/data/,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
